# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = semiconductors; HS6 codes (18): 848610,848620,848630,848640,848690,854110,854121,854129,854130,854140,854150,854160,854190,854231,854232,854233,854239,854290
exporter_iso3,importer_iso3,value_kusd
EST,AUT,276.547
LBN,SYR,276.117
DNK,BGD,276.03
SAU,FRA,275.812
FRA,BFA,275.34
AUS,TUR,274.815
DNK,AGO,274.637
ESP,SEN,274.039
KGZ,KOR,272.913
IRL,IDN,272.047
BEL,MLT,271.505
FRA,KAZ,271.315
FRA,MDG,270.52
ISR,KAZ,270.347
LTU,ARM,270.268
ARM,IND,270.266
IOT,USA,270.147
FRA,SRB,270.006
SRB,AUS,269.968
FJI,AUS,269.66
PHL,HTI,269.645
BGD,ESP,269.592
ZAF,SEN,267.319
GRC,MDA,267.056
ITA,CRI,267.048
LTU,ISR,267.016
ESP,SVN,266.798
ROU,UKR,266.685
AUT,EST,266.532
CMR,ESP,265.25
PRT,NOR,265.114
TUR,LTU,264.653
SLV,GTM,264.434
HRV,TUR,264.401
MKD,SRB,264.334
VEN,BEL,264.294
IND,COD,264.082
IND,SEN,263.507
SVN,IND,262.748
SWE,COL,262.709
ROU,SWE,262.501
BLR,TWN,261.989
SRB,MKD,261.735
ECU,NOR,261.564
CIV,DEU,261.471
ISR,GTM,261.355
BIH,LTU,261.237
MAC,JPN,261.167
SGP,HND,261.123
CZE,QAT,260.992
UZB,ARM,260.897
AUT,TZA,260.884
NLD,UGA,260.72
AUT,CRI,260.284
SWE,HRV,259.829
IRN,SWE,259.66
PAN,CRI,259.477
MAC,GBR,259.204
ITA,JOR,259.032
TUR,SDN,258.963
LUX,AUT,258.882
NAM,BWA,258.282
MYS,KEN,257.88
CAN,BFA,257.871
DEU,TGO,256.675
JPN,SEN,256.249
IRL,ARE,255.504
LVA,AUT,255.275
CHN,DMA,254.827
FRA,PYF,254.553
MUS,ZAF,254.062
FRA,PNG,253.999
SWE,SVN,253.442
PAN,DOM,253.103
MYS,GTM,252.95
LVA,CYP,252.823
TUR,MDA,252.427
IRL,NZL,252.212
ESP,IDN,252.205
ITA,NZL,251.832
ITA,GTM,251.221
IDN,FIN,250.919
TGO,DEU,250.136
PHL,JOR,250.099
AUT,CMR,250.06
NOR,EST,249.919
TUR,TWN,249.8
BEL,BRA,249.473
SVN,NOR,249.107
KEN,BDI,248.949
BIH,SVN,248.145
SWE,IRL,247.715
LUX,NOR,247.666
CHN,BDI,246.657
SVN,MYS,246.397
KEN,NGA,246.105
TWN,FJI,245.79
MEX,LKA,245.601
CHN,GNB,245.563
TUR,LBN,245.08
MEX,GTM,244.769
PHL,COL,244.454
SLV,HKG,244.319
EGY,POL,243.878
RUS,SRB,243.841
CHN,BRB,243.759
CUW,NLD,243.573
NLD,BFA,243.416
ARE,TZA,243.358
TUR,BLR,243.313
HKG,NPL,243.272
HKG,MWI,242.974
TUN,DZA,242.428
EST,HND,242.275
LVA,USA,242.124
ITA,CIV,241.981
COL,CAN,241.96
PAN,FRA,241.899
AUS,ITA,241.604
PHL,AZE,241.093
MYS,IRN,240.489
JOR,TUN,240.012
AUT,MKD,239.847
NLD,ARG,239.684
PHL,URY,239.585
CHL,BOL,239.302
HKG,PAN,239.059
COL,HND,239.026
SVK,MAR,238.457
SWE,ARG,238.372
TUN,CIV,238.277
MEX,DNK,237.914
TGO,NGA,237.803
KHM,ARE,237.576
LBN,BEL,237.527
ITA,ECU,237.393
CHN,GRD,237.266
AUT,PER,237.246
GRC,BEL,237.067
PRT,IRL,236.687
SVN,LTU,236.584
UKR,IND,236.545
JOR,EGY,236.528
ITA,MDG,236.524
MLT,CHE,236.149
NLD,AZE,235.741
CHE,QAT,235.524
MOZ,DEU,235.44
BRA,HUN,235.221
IND,MDV,235.121
SAU,OMN,234.824
BEL,COD,233.847
ARE,BHR,233.801
MEX,SLV,233.372
FRA,BRB,233.09
CZE,BLR,232.946
MYS,PNG,232.853
SRB,ROU,232.63
EST,SGP,232.438
ISR,LUX,232.412
LTU,FIN,232.384
GRC,ISR,232.318
DEU,COD,232.077
NLD,CHL,231.899
LVA,FIN,231.613
IND,ZMB,231.491
VNM,SLV,231.383
COL,CRI,231.305
MUS,BGR,231.049
ARE,ISR,231.0
UZB,KAZ,230.555
POL,NGA,230.39
LVA,JPN,229.998
PRT,LVA,229.841
EST,BRA,229.807
DNK,VNM,229.275
IRL,ZAF,229.255
ARM,USA,229.204
EST,UZB,229.057
JPN,GRC,228.895
MLI,MEX,228.767
DOM,HKG,228.471
QAT,NLD,228.338
ZAF,UGA,228.13
HRV,SWE,228.034
HKG,IRN,228.033
ROU,ZAF,227.375
TUR,CHE,227.102
ZAF,CMR,227.016
ESP,GHA,226.851
GBR,TZA,226.831
KHM,NLD,226.561
FRA,MRT,226.376
GBR,SRB,226.085
HKG,LKA,225.782
SGP,CHL,225.709
ITA,PAN,225.494
DEU,AZE,225.466
EST,GRC,225.235
ZAF,LBN,224.906
USA,ALB,224.78
MYS,DOM,224.763
RWA,LTU,224.748
GRC,HUN,224.562
TUN,SGP,224.418
ARG,JPN,224.317
CHE,MDA,223.614
SAU,GBR,222.327
COL,ECU,221.869
CHE,PER,221.808
TWN,AZE,221.676
HKG,GTM,221.494
ECU,DEU,220.612
SGP,MDV,220.166
FRA,CHL,219.547
GBR,LBY,219.273
POL,IDN,218.864
FIN,CHL,218.752
KEN,CIV,218.2
NOR,MDA,218.12
DNK,NZL,217.968
GBR,KHM,217.789
BGD,NLD,216.72
KEN,RWA,216.656
MAR,MRT,216.472
QAT,HUN,216.308
CRI,COL,216.179
CAN,CUB,216.072
BGR,VNM,215.893
BLZ,AUT,215.61
TWN,MHL,215.604
VEN,USA,215.331
RUS,KOR,215.153
DOM,JPN,214.863
HRV,MYS,214.622
SHN,SGP,214.238
CHN,MHL,214.121
ITA,IRN,214.047
LUX,ISR,213.766
SRB,POL,213.672
PAK,JPN,213.316
ESP,BEN,213.287
SVN,ALB,213.089
ETH,BEL,212.715
NLD,OMN,212.567
PAN,ECU,212.484
BEL,PER,212.275
NZL,EST,211.667
SGP,PNG,211.626
NLD,HND,211.449
BGR,FIN,211.439
MUS,TZA,211.03
CAN,SRB,210.996
MYS,ECU,210.94
ISR,NZL,210.915
HKG,SYC,210.857
ZAF,PHL,210.844
MEX,KWT,210.828
PRT,GRC,210.806
DNK,SAU,210.755
POL,ARM,210.665
LVA,ESP,210.433
KOR,PAK,210.048
AND,GBR,209.97
JOR,KWT,209.947
PAN,HND,209.793
JOR,SGP,209.701
PHL,PER,209.265
JOR,SAU,208.93
CHE,TUN,208.647
MAC,MEX,208.638
NLD,CAF,208.442
NLD,MWI,208.393
IRL,SAU,208.281
SGP,MKD,208.14
GBR,MAC,207.991
ROU,LTU,207.324
ITA,MAC,207.107
NLD,COL,207.107
DEU,PRY,207.085
HRV,THA,207.016
JAM,CYM,206.24
DNK,CHL,205.913
ESP,EST,205.83
ESP,EGY,205.768
TUN,CZE,205.457
IRL,TUR,205.382
ISR,HRV,205.047
TZA,TWN,204.731
NOR,BRA,204.495
CHN,SYC,203.782
FRA,TGO,203.067
CAN,EGY,202.701
LVA,PRT,202.284
TUN,BEL,202.217
BGR,ALB,202.19
IND,UKR,202.107
SGP,PAN,202.09
CHL,ECU,201.576
CHN,ERI,201.441
ZAF,IND,201.129
MAR,FIN,200.773
FRA,ZWE,200.655
ZAF,CZE,200.587
ITA,KEN,200.248
IDN,AUS,199.613
CHE,UKR,199.603
KOR,SWZ,199.3
ITA,KWT,198.367
TWN,NIC,197.941
BRA,THA,197.224
SWE,VNM,197.206
JPN,HND,197.127
GTM,USA,196.946
BGR,SVN,196.581
CHE,BGD,196.245
AUS,NCL,196.182
TWN,ISL,195.475
TUR,TCD,195.288
PHL,ECU,195.17
MAR,ZAF,194.948
ESP,TUN,193.654
USA,LBN,193.343
DNK,COL,193.199
ISL,NLD,192.644
AUS,ISR,192.521
PRT,ISR,192.388
IRL,GRC,191.276
ESP,LUX,190.985
FRA,CPV,190.877
HUN,KAZ,190.784
POL,ZAF,190.398
ARE,BFA,189.834
PRT,GNB,189.659
PHL,KGZ,189.389
COL,ARE,188.899
GRC,IND,188.61
GBR,BRB,188.348
PRT,STP,188.311
PRT,COL,188.013
DEU,CIV,187.917
NZL,PHL,187.317
BHR,KWT,187.075
CYM,NLD,187.074
BRA,ECU,186.851
HUN,GRC,186.77
BHR,ZWE,186.721
IND,BHR,186.124
LVA,TUR,185.909
SWE,TUR,185.622
ISR,ZAF,185.134
CRI,ARG,185.103
DNK,BRA,184.979
CZE,OMN,184.855
SVN,KOR,184.287
TUR,AFG,184.09
KOR,IRQ,184.066
GBR,SEN,183.999
CHE,MLT,183.834
HRV,PRT,183.389
TUR,PHL,183.298
BGR,BRA,183.273
TGO,JPN,182.96
ESP,GTM,182.741
KOR,CHL,182.404
SRB,HRV,182.403
SAU,NLD,182.18
JPN,GTM,181.741
ECU,JPN,180.939
KOR,PAN,180.916
SRB,DNK,180.794
ESP,GMB,180.05
CHL,PRY,180.049
SVK,SVN,179.625
TWN,PER,179.153
CRI,NZL,178.275
MAR,SVN,177.722
MEX,KHM,177.716
TWN,KEN,177.437
DEU,URY,177.31
ROU,EST,177.124
DEU,HND,177.036
MYS,TZA,176.801
AUT,CUB,176.604
NOR,AUS,176.462
BGR,SWE,176.29
USA,NER,176.252
ARE,CAF,176.021
NCL,JPN,175.944
LBN,CPV,175.537
SEN,MRT,175.467
PHL,HND,175.415
LVA,SVN,175.313
CRI,SVN,175.311
LTU,THA,175.183
BEL,EGY,175.151
ISR,CHL,175.034
PAN,GTM,174.926
ROU,TWN,174.735
ITA,COG,174.625
SAU,EGY,174.589
NLD,PAK,174.285
DOM,AUS,174.123
LTU,SGP,173.707
CMR,FIN,173.502
PER,MYS,173.255
AUT,CHL,173.067
SEN,HUN,173.024
CZE,EGY,172.731
PAN,BEL,172.596
ITA,TZA,171.703
USA,MOZ,171.662
AUS,SVK,171.564
ZAF,MDG,171.399
LTU,BRA,171.284
LTU,CYP,171.149
FRA,ECU,171.068
POL,ISL,170.93
KOR,PRY,170.92
TZA,ZMB,170.329
ESP,SRB,170.175
SVK,BIH,170.158
MEX,PRY,169.821
IND,ARG,169.416
ISR,CRI,169.182
PRY,JPN,169.109
BEL,NAM,169.106
BGR,ARE,168.899
NZL,HUN,168.791
CZE,BIH,168.758
TUR,THA,168.491
ARE,KGZ,168.327
THA,MDA,168.193
IDN,NZL,168.135
ZAF,CAN,168.048
BRA,CAN,167.843
PRK,LUX,167.747
TUR,GHA,167.639
DEU,SYC,167.6
ITA,SLV,167.479
KHM,ITA,167.126
SVN,THA,166.876
NLD,ETH,166.319
POL,DOM,166.311
TUN,MLI,166.246
LBN,MLI,166.06
FIN,QAT,165.93
VNM,BIH,165.805
IDN,EST,165.793
IND,GIN,165.485
DEU,GTM,165.436
FIN,SRB,165.191
NLD,BGD,164.689
POL,ARG,164.353
MLI,POL,164.177
CHN,FSM,163.894
VNM,KGZ,163.89
CHN,VCT,163.76
TWN,HND,163.379
GBR,KEN,162.961
ATG,MEX,162.836
AUS,PYF,162.836
CAN,HRV,162.831
ZAF,CHN,162.746
LKA,SRB,162.605
DNK,SOM,162.6
MYS,MNE,162.221
ARG,BEL,162.082
BEN,KEN,162.057
PRT,VNM,161.848
AUT,MAR,161.736
SVN,SWE,161.312
AUS,BEL,160.92
GTM,SLV,160.678
PRT,BGD,160.408
BGR,AUS,160.302
USA,AZE,160.201
DEU,ARM,159.58
EST,IND,159.092
ESP,VNM,158.434
UKR,HKG,158.298
ZAF,MLI,158.197
FIN,EGY,158.174
UKR,DNK,158.111
MUS,GBR,158.072
CRI,ESP,158.03
HUN,COL,157.987
ITA,NER,157.494
CHE,HRV,157.266
TUN,POL,157.153
LUX,NGA,157.114
ESP,MLT,156.472
IDN,CHL,156.469
LTU,PHL,156.39
ROU,SRB,156.326
SVN,PRT,156.07
JPN,PAK,156.003
CHN,ATG,155.995
UGA,SSD,155.932
ESP,URY,155.439
IRL,COL,155.283
MAR,NZL,155.256
LKA,RUS,155.199
MDA,ARE,155.143
VNM,URY,154.995
JOR,CAN,154.985
FRA,AGO,154.447
USA,GHA,154.165
DEU,GIN,153.792
HKG,LTU,153.626
TGO,IND,153.357
ARE,ITA,153.284
SGP,BFA,153.28
USA,TZA,152.581
ISR,BIH,152.566
IND,KWT,152.337
MAR,EST,152.166
HKG,BIH,152.106
CHE,NGA,151.875
BRA,FIN,151.717
ZAF,PRT,151.663
CHN,PSE,151.511
TWN,PLW,151.026
FRA,DJI,150.931
KAZ,HUN,150.693
ROU,COL,150.532
USA,NAM,150.497
NLD,GUY,150.25
DNK,LVA,150.114
MMR,THA,149.983
PAK,ESP,149.837
HKG,GRC,149.553
MLT,SVN,149.521
TWN,SYC,149.499
VNM,NGA,149.349
COL,HKG,149.132
MYS,ISR,149.0
TWN,BLZ,148.921
MLT,ZAF,148.653
KHM,DEU,148.489
JPN,KWT,148.032
MEX,PAN,147.967
MMR,CHN,147.919
ROU,MDA,147.904
BRA,CIV,147.753
SAU,SWE,147.62
NLD,MDV,147.228
MLI,USA,147.151
GRC,KEN,146.878
MLT,EST,146.83
USA,MDV,146.645
SRB,GBR,146.618
EGY,SVK,146.575
NOR,ISL,146.542
SVN,GEO,146.502
POL,EGY,146.405
CHE,COL,146.391
URY,CRI,145.971
EST,MYS,145.893
PHL,GTM,145.768
LUX,JPN,145.761
FRA,NER,145.745
DNK,ZWE,145.736
USA,ARM,145.669
HKG,MNG,145.582
CIV,BFA,145.579
CHE,KAZ,145.494
DOM,TZA,145.402
LTU,HUN,145.362
NZL,TON,145.345
KOR,SLV,145.258
DNK,LUX,145.183
FIN,IDN,145.027
NZL,BRA,144.955
CHE,EGY,144.872
SEN,DEU,144.747
COL,THA,144.74
NZL,FJI,144.68
HUN,CRI,144.668
KOR,ECU,144.538
USA,CIV,144.532
NLD,JOR,144.343
MYS,BOL,144.173
IND,CHL,143.814
CHN,CPV,143.649
CIV,LTU,143.639
NLD,UZB,143.58
ITA,LKA,143.38
COD,NLD,143.317
BEL,LKA,143.209
NLD,DOM,143.078
IND,NZL,142.663
THA,LUX,142.655
FRA,CMR,142.523
COL,IND,142.013
FIN,PHL,141.75
CRI,BGR,141.73
CRI,GTM,141.666
MEX,KAZ,141.275
LKA,ARE,141.005
BHR,SGP,140.808
SWE,ZAF,140.79
GBR,CYP,140.424
CHN,GNQ,140.293
GBR,DZA,140.078
ISR,LVA,139.912
THA,MDV,139.147
TUN,BEN,138.936
ARG,COL,138.93
USA,AIA,138.843
USA,MWI,138.837
FIN,ISR,138.484
TUR,LUX,138.453
USA,LCA,138.367
ESP,GIB,138.26
NZL,IDN,138.118
CHE,AZE,138.034
HKG,URY,138.027
ZAF,ITA,137.897
NOR,LUX,137.794
ISR,MDV,137.0
KWT,SAU,136.956
CHE,LUX,136.705
CHN,STP,136.612
NZL,PNG,136.46
MAR,PAK,136.435
IRL,LUX,136.373
MMR,DEU,136.306
GRC,DNK,136.273
SWE,UKR,136.213
DEU,UGA,136.189
MLT,NOR,136.152
GRC,ZAF,135.831
TUN,NLD,135.306
PER,CHL,135.203
FRA,KHM,135.104
DNK,NGA,134.979
MYS,KGZ,134.903
DNK,ZAF,134.23
NLD,SEN,133.971
CHE,URY,133.903
NZL,TUR,133.795
SGP,LTU,133.769
EST,CAN,133.628
SEN,NER,133.549
ISR,COL,133.314
PAN,BHS,133.125
HRV,GRC,133.12
ISR,NGA,132.91
DEU,GUY,132.89
IDN,SVN,132.832
PHL,LVA,132.536
HKG,DZA,132.509
SRB,PHL,132.465
SGP,PER,132.443
PHL,GRC,132.428
CZE,AGO,132.305
FRA,JOR,132.161
MAR,TUN,132.161
THA,ZMB,132.057
LUX,TUR,132.035
BGR,EGY,131.985
SVN,ISR,131.757
HKG,PRY,131.655
MMR,IND,131.645
LVA,TUN,131.643
HUN,LKA,131.598
SEN,GMB,131.262
SRB,IRL,130.853
TGO,BEN,130.603
EST,MEX,130.551
ALB,DEU,130.179
IRL,UKR,129.957
NZL,SVK,129.899
ARM,UZB,129.616
GRC,ARE,129.581
IND,SVN,129.495
GBR,ATG,129.069
CHL,FRA,128.677
SVN,EST,128.561
SVK,NOR,128.552
SRB,LVA,128.516
CZE,GTM,128.429
CHE,LVA,128.411
BRA,PRT,128.384
PER,BEL,128.023
THA,HND,127.803
IND,CIV,127.605
ROU,BRA,127.604
GUM,JPN,126.693
AUS,POL,126.504
NAM,POL,126.468
JPN,PAN,126.106
NLD,IRQ,126.07
BEL,OMN,126.005
HRV,EST,125.839
TWN,QAT,125.448
LUX,GBR,125.208
HKG,LBN,125.078
RWA,UGA,125.0
DEU,TZA,124.935
CHE,KWT,124.621
LVA,HRV,124.26
ARE,SVN,124.237
MKD,PHL,124.185
HTI,USA,123.947
UKR,KAZ,123.777
FIN,PER,123.515
HKG,ZMB,123.506
BGR,MAR,123.343
LBY,DEU,123.152
VNM,DNK,122.756
OMN,HUN,122.466
ARE,AGO,122.359
KOR,MDV,122.325
DEU,JOR,122.092
COD,USA,121.862
ITA,URY,121.814
TUR,AUT,121.676
ESP,AGO,121.467
NOR,AGO,121.462
KOR,JOR,121.448
ISR,SLV,121.387
FIN,GTM,121.19
KAZ,LTU,121.082
NLD,DZA,121.003
UGA,TZA,120.997
TUR,BRA,120.979
NOR,VNM,120.776
MDA,ROU,120.658
LUX,ESP,120.342
JOR,NLD,120.194
CZE,MDG,120.063
AUS,COL,119.715
ROU,UZB,119.699
THA,QAT,119.682
NLD,TZA,119.617
CAN,PAK,119.561
IRN,MYS,119.445
NLD,BEN,119.408
FRA,COM,118.965
TUV,CZE,118.727
ESP,SLV,118.58
AUT,SMR,118.559
CMR,SGP,118.467
DEU,PAN,118.422
LKA,MEX,118.321
FRA,ISL,118.259
POL,UZB,118.142
USA,CYP,118.062
AUT,GIN,117.483
DEU,KGZ,117.438
USA,BIH,117.388
AUS,LKA,117.245
KEN,LTU,117.24
GEO,CZE,117.186
TWN,KGZ,117.056
IDN,DOM,116.803
NAM,USA,116.601
AFG,CHE,116.589
NZL,NOR,116.575
DEU,AGO,116.397
CHE,GRC,116.176
BRA,BOL,116.131
DNK,ERI,115.974
AUT,NZL,115.739
BRA,PRY,115.735
GBR,BRN,115.729
CAN,BGR,115.726
CIV,BEN,115.655
AUS,TON,115.45
UKR,MEX,115.386
ESP,KEN,115.239
UZB,JPN,115.171
NZL,SAU,115.129
IND,LUX,114.941
GBR,BHR,114.814
SAU,HKG,114.674
NLD,CRI,114.59
BWA,LTU,114.582
MKD,POL,114.418
ARG,USA,114.343
AUT,PAK,114.138
SVK,ALB,114.115
ALB,SEN,113.9
FRA,CYP,113.701
ESP,NZL,113.611
SLV,KOR,113.59
PRT,FIN,113.431
IDN,BGR,113.317
MKD,ROU,113.189
SVK,PRT,113.158
TUR,DNK,113.128
DNK,KEN,113.109
NOR,HUN,112.782
LBN,KEN,112.75
RUS,AZE,112.67
ITA,BGD,112.491
TWN,CYM,112.459
JPN,MLI,112.396
IND,QAT,112.368
ZAF,ISR,112.276
FRA,KEN,112.274
HRV,ROU,112.199
DEU,BHS,111.945
USA,HTI,111.939
SRB,KOR,111.91
TUR,EST,111.735
TWN,LBN,111.675
EST,ZAF,111.639
NAM,MUS,111.42
JPN,MDA,111.349
CAN,GTM,111.303
ESP,CMR,110.758
EGY,IND,110.636
RUS,UZB,110.563
CHL,IND,110.558
CHE,ARG,110.355
IND,BGR,110.355
NOR,ISR,110.069
USA,DMA,110.012
ISR,CMR,110.0
NLD,MDG,109.976
TUR,JOR,109.964
ZAF,ROU,109.92
MAR,KGZ,109.816
CHL,MYS,109.75
MWI,MAR,109.69
MNE,BGR,109.661
MOZ,FRA,109.47
NIC,BEL,109.407
HRV,PHL,109.37
THA,LVA,109.258
MKD,UKR,109.07
ARE,BEL,109.039
POL,KAZ,108.956
FRA,KNA,108.931
SYC,AUT,108.871
EGY,NLD,108.829
TUN,IDN,108.813
COD,AUT,108.784
SVK,EGY,108.749
RWA,DEU,108.502
MYS,UZB,108.433
TZA,BEL,107.852
USA,VGB,107.757
AUT,LBY,107.515
DEU,CMR,107.381
IND,YEM,107.359
UGA,SGP,107.035
VNM,MNE,106.995
CAN,LVA,106.921
ROU,PHL,106.879
URY,NLD,106.777
ESP,HND,106.73
HUN,UZB,106.572
EGY,RUS,106.525
AUT,GHA,106.508
HUN,ALB,106.324
COL,ESP,106.247
CRI,ITA,106.035
THA,KWT,106.018
ZAF,NOR,105.975
SVK,SAU,105.864
HUN,MLT,105.627
CZE,AZE,105.313
SAU,AFG,105.15
KEN,NLD,105.069
CZE,CYP,104.828
MDA,DEU,104.629
GEO,JPN,104.627
FRA,MDV,104.516
DEU,RUS,104.515
PAN,PER,104.229
IRN,CAN,104.085
BEL,KAZ,104.013
ISR,SEN,104.0
TUR,JAM,103.996
CHL,KOR,103.877
CHE,GEO,103.809
CRI,FIN,103.731
CZE,NZL,103.466
KOR,GTM,103.438
LVA,ISL,103.412
UKR,CHN,103.311
VNM,LBN,103.295
HND,MEX,103.28
SVK,CHL,103.193
USA,COD,103.133
MEX,LTU,103.052
SVK,BGR,103.035
SVK,KGZ,102.934
NAM,SGP,102.577
BIH,ITA,102.51
LUX,SVK,102.431
CYM,BRA,102.241
JPN,AZE,102.042
MYS,GHA,102.038
HRV,TWN,101.894
KHM,PHL,101.679
FRA,MOZ,101.545
SVN,NGA,101.54
ZAF,RWA,101.295
DOM,GBR,101.29
USA,VCT,101.223
AUT,EGY,101.042
ITA,GEO,100.902
NOR,SAU,100.834
ARE,MWI,100.633
DOM,COL,100.625
HRV,UKR,100.48
TGO,COD,100.428
KOR,MDG,100.086
KOR,BLR,100.014
CAN,PRT,99.801
AUS,PER,99.76
POL,MLT,99.656
FRA,URY,99.514
BFA,DEU,99.428
SWE,PHL,99.399
MYS,BRN,99.115
CRI,UKR,98.998
CHN,SWZ,98.981
USA,GAB,98.746
SVK,COL,98.674
ESP,QAT,98.652
NOR,EGY,98.561
USA,FJI,98.505
TWN,GTM,98.411
TUR,MRT,98.404
USA,LBY,98.221
CHL,SAU,98.21
DEU,UZB,98.049
NAM,CZE,97.84
CHL,CHN,97.734
CRI,KAZ,97.722
NAM,ESP,97.437
IND,CRI,97.342
PAK,SEN,96.788
IND,MNE,96.585
FIN,GRC,96.569
IND,OMN,96.553
TUR,QAT,96.423
GBR,BOL,96.381
IRL,LVA,96.331
BEL,TGO,96.22
FIN,CZE,96.175
SLV,HND,96.134
SWZ,USA,95.955
FIN,OMN,95.872
SGP,KWT,95.776
ESP,KAZ,95.775
SVK,ZAF,95.749
MEX,QAT,95.582
GBR,UGA,95.547
USA,MMR,95.38
CHN,CYM,95.307
MAR,NGA,94.925
ITA,TCD,94.632
BRA,ARE,94.516
RWA,MYS,94.372
CZE,ARG,94.004
FRA,GMB,93.951
SLV,PAN,93.907
EST,PER,93.901
URY,TWN,93.799
ECU,MEX,93.759
ECU,MYS,93.754
ECU,ESP,93.705
PRY,USA,93.542
MMR,ITA,93.45
USA,KGZ,93.386
HRV,BEL,93.183
HRV,NOR,93.067
FRA,UZB,93.022
ITA,MNG,92.878
UZB,FRA,92.661
TWN,BHR,92.635
LKA,SWZ,92.478
SGP,IRN,92.477
DNK,IDN,92.447
AUS,CIV,92.413
CHE,DZA,92.413
KWT,MYS,92.034
IDN,COL,92.006
THA,GTM,91.876
MYS,BFA,91.811
NAM,AGO,91.803
LTU,UZB,91.77
LBN,NGA,91.758
MEX,BHR,91.674
ALB,USA,91.669
SPM,GBR,91.533
CHN,LSO,91.359
USA,ZWE,91.322
CAN,ECU,91.243
BEL,SEN,90.9
KOR,CYP,90.862
AZE,TUR,90.807
GBR,VCT,90.779
CRI,SWE,90.769
IND,DNK,90.764
ISL,USA,90.559
AUT,ARG,90.323
SVK,ISR,90.136
GRC,SVN,90.087
SGP,GRC,89.998
KHM,BGD,89.68
DEU,ZWE,89.628
ECU,LKA,89.416
FRA,OMN,89.412
TUN,ROU,89.349
IDN,HUN,89.217
TUR,TKM,89.217
TUR,PRT,89.204
TUR,ALB,89.146
BEL,KEN,89.129
IDN,SVK,89.062
CZE,CUB,89.059
BGR,ARM,89.057
NAM,GHA,88.986
TUR,COD,88.975
AUT,ECU,88.938
COL,AUT,88.875
ESP,GNQ,88.833
UZB,KGZ,88.766
ETH,DEU,88.728
TWN,PAN,88.643
NZL,CHE,88.573
IND,LTU,88.452
KOR,PER,88.372
NLD,ARM,88.282
CHN,KNA,88.274
ZAF,KOR,88.058
SWE,BGR,88.026
USA,GRD,87.912
SGP,BHS,87.784
ROU,IDN,87.753
BFA,TGO,87.641
LVA,AUS,87.612
SLV,CRI,87.539
SGP,PYF,87.498
TZA,KEN,87.484
IRN,DEU,87.352
HUN,ARG,87.153
PRT,TUR,87.017
CHL,DEU,86.959
POL,TUN,86.936
BEL,DZA,86.722
NLD,TTO,86.721
NLD,MUS,86.692
URY,FRA,86.653
ARE,SYC,86.432
ISR,CYP,86.368
DEU,MDV,86.358
CAN,HUN,86.278
TUN,AUT,86.241
MDG,IND,86.209
SVN,CAN,86.176
NLD,PSE,86.144
AUT,IRQ,86.087
TWN,DOM,86.01
NZL,COK,85.917
LTU,TUN,85.868
NLD,CMR,85.823
EST,SVK,85.759
SVK,AUS,85.636
HUN,LTU,85.567
SEN,NLD,85.324
SGP,SLV,85.225
KEN,THA,85.214
AUS,TZA,85.196
FIN,UKR,85.137
AUS,SLV,85.128
MUS,MYS,84.942
IND,MAC,84.922
HRV,DOM,84.853
TZA,NLD,84.842
CHE,DOM,84.802
MDA,PAK,84.634
DEU,SLE,84.401
USA,TCD,84.348
AUS,QAT,84.216
ITA,AGO,84.101
ISR,BFA,84.098
CIV,MLI,83.858
ROU,GHA,83.471
TUN,HUN,83.327
CAN,CYP,83.31
SWZ,CHE,83.305
SAU,PAK,83.3
DEU,LAO,83.204
MYS,NAM,83.069
HRV,ESP,82.997
TWN,BIH,82.507
MRT,CHN,82.463
LVA,BGR,82.402
ESP,KGZ,82.122
DEU,KHM,81.862
JPN,MMR,81.762
SVK,IRL,81.72
POL,QAT,81.671
DNK,MDG,81.663
SVK,PHL,81.54
MYS,ARM,81.528
CRI,QAT,81.398
CYM,GUY,81.178
HRV,CAN,81.168
LBN,DJI,81.085
USA,MDA,81.079
GBR,PAN,80.908
PSE,DEU,80.79
HKG,HRV,80.694
PRT,MAR,80.678
ESP,MDA,80.575
IND,SRB,80.512
GRC,CHN,80.509
NCL,USA,80.462
BEL,CMR,80.456
AUT,SOM,80.191
DOM,CRI,80.177
LKA,AUS,80.16
POL,MKD,79.888
SGP,RUS,79.785
GBR,TGO,79.777
COL,VEN,79.68
NGA,BFA,79.584
ZAF,CIV,79.536
SWE,ISL,79.502
ARM,CUW,79.215
AUT,LUX,79.093
JPN,URY,79.071
CIV,USA,79.047
GRC,PRT,79.037
IDN,ROU,78.9
AUT,IRN,78.783
SWZ,KOR,78.677
PAK,USA,78.501
ITA,MOZ,78.417
NCL,CZE,78.307
SGP,MNG,78.139
SYC,BRA,78.048
CAN,BHS,77.955
QAT,HKG,77.796
GTM,DOM,77.734
DNK,ZMB,77.425
KOR,SLB,77.271
IRL,HRV,77.159
CYP,LBN,77.09
LVA,GRC,77.026
