# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = batteries; HS6 codes (10): 282520,283691,850710,850720,850730,850740,850750,850760,850780,850790
exporter_iso3,importer_iso3,value_kusd
AUT,GAB,242.892
MYS,CIV,242.547
IND,SLE,242.234
DNK,MEX,242.05
BGD,LBN,241.867
HUN,MDA,241.839
AUT,JOR,241.194
COL,LCA,240.698
CZE,PHL,240.632
DNK,TUR,240.554
IND,GMB,240.525
AUS,TWN,240.251
IND,MAR,240.22
SVN,CRI,240.165
SVN,TUN,240.114
SWE,LUX,240.059
VNM,BFA,239.786
VNM,ARM,239.744
HUN,ALB,239.623
CHN,WSM,239.586
DNK,UGA,239.524
UZB,BLR,239.42
VNM,MKD,238.182
JPN,TTO,237.186
PHL,MMR,237.158
PRT,DZA,236.734
AUS,ZAF,236.69
CAN,THA,236.187
TWN,AZE,236.133
IDN,ZAF,236.108
BGR,DOM,235.748
DEU,BFA,235.7
MEX,ECU,235.573
PHL,BHR,235.491
USA,DJI,235.216
ROU,KGZ,235.002
ROU,SGP,234.851
DNK,QAT,234.736
KHM,CHN,234.672
IND,POL,233.887
DNK,SDN,233.578
GBR,GUY,233.304
BGD,SYC,233.069
GBR,MUS,233.061
ZAF,HUN,233.028
IDN,MDV,232.761
CAN,TUR,232.24
DNK,BRA,231.887
IDN,MAR,231.783
TUR,PAK,231.688
COL,ATG,230.582
ECU,CUB,229.797
HRV,USA,229.492
JPN,ROU,229.251
HUN,LVA,227.715
CAN,MDV,227.527
CZE,ARG,227.367
BEL,KOR,227.072
SWE,ROU,226.901
NZL,COK,226.562
ITA,SEN,226.541
IND,BGR,226.516
FRA,MUS,225.933
DEU,SLE,225.412
CHE,CRI,225.307
SWE,KEN,225.121
HKG,IRL,225.063
IRL,AUS,225.025
IND,SYC,224.553
EST,GEO,224.3
MEX,HKG,224.209
MDA,UKR,223.692
MAR,LBN,223.665
BEL,CMR,223.222
NZL,JPN,223.077
CHE,IDN,223.069
SWE,BRN,222.869
VNM,NAM,222.771
DEU,MLI,222.262
AUS,ISR,222.175
BGD,EGY,222.003
JPN,BIH,221.95
POL,OMN,221.746
MAR,COG,221.135
ZAF,PAK,221.023
LVA,SWE,220.787
DEU,MMR,220.613
BOL,FRA,220.306
IND,GEO,220.286
IND,CZE,220.143
FRA,AND,219.177
OMN,GBR,219.06
DEU,SLV,218.841
NLD,TKM,218.833
ISR,IRL,218.586
FRA,GEO,218.006
CHE,SRB,217.514
URY,PER,217.143
ESP,MLI,216.495
TUR,IDN,216.42
COL,PRY,216.327
FRA,ISL,216.068
GRC,URY,216.022
BGR,NZL,215.953
SVN,MDA,215.925
GBR,FLK,215.755
TZA,KEN,215.354
HKG,TON,215.178
MLT,GBR,215.097
VNM,EST,215.066
TUN,PRT,215.05
ISL,POL,214.858
GBR,MDA,214.326
IRN,AZE,214.242
GRC,ARG,213.77
ARE,BEN,213.52
MAR,GMB,213.508
TUR,AUS,213.043
ITA,VEN,212.751
ARE,PER,212.354
NLD,UZB,211.785
USA,MKD,211.618
KOR,MNP,211.413
GBR,BRN,210.702
ESP,AGO,210.607
AUT,MNG,210.498
LBN,CHN,210.102
ESP,EST,210.002
MKD,IRN,209.742
MUS,MDG,209.607
CHN,VGB,209.18
JPN,ARM,208.942
DEU,SYC,208.936
SWE,PHL,208.846
DEU,UGA,208.817
ARE,TGO,208.496
BEL,MRT,208.45
SAU,DZA,208.077
HRV,TUN,208.03
ITA,DOM,207.781
ARE,CAF,207.51
PRT,SVK,207.301
ARE,SWE,207.048
CAN,CHE,206.993
BEL,JOR,206.907
TUR,SLV,206.658
ROU,JOR,206.537
USA,MDA,206.176
DEU,CUB,205.944
LTU,SVN,205.463
ITA,KGZ,205.417
ARE,GEO,205.271
HRV,SWE,205.121
JPN,GTM,204.555
GBR,ISL,204.379
MYS,PAK,204.158
AUT,SSD,204.018
SRB,ALB,203.671
ESP,CMR,203.636
THA,PAK,203.432
DEU,COD,203.366
BRA,LBR,203.301
DEU,BLR,203.259
GBR,GNQ,203.181
MAC,ISR,203.0
LTU,BEL,202.964
PAN,CHL,202.701
GBR,BRB,202.099
GRC,AUT,202.047
HUN,SGP,201.966
CHN,VCT,201.815
VNM,TUN,201.688
GBR,BIH,201.352
SLV,NIC,200.829
FRA,MRT,200.481
LTU,FIN,200.366
VNM,MDA,200.2
TUR,DNK,199.838
ARG,PER,199.629
THA,KAZ,199.573
LUX,SWE,199.103
EST,RUS,199.095
BGR,COL,198.997
SEN,MLI,198.899
MYS,TGO,198.874
POL,BGD,198.869
DNK,LVA,198.83
USA,BOL,198.798
ITA,BGD,198.632
CZE,BFA,198.249
HKG,PNG,198.189
CZE,AZE,198.037
TWN,EGY,197.965
HUN,MOZ,197.868
HUN,DNK,197.448
ROU,GEO,197.435
MLT,SVN,196.587
KEN,ETH,196.414
EGY,MUS,196.376
SGP,EST,196.352
PRT,AZE,196.257
ITA,KEN,196.251
HKG,GTM,196.194
TWN,LKA,195.546
GRC,KWT,195.508
FRA,URY,195.294
MEX,IRL,195.264
FRA,PAK,195.241
BEL,UKR,194.788
EGY,BHR,194.651
IDN,PAN,194.64
ARE,CHN,194.424
DEU,JAM,194.145
SVK,MYS,193.996
SGP,ECU,193.962
CZE,LBN,193.719
SVN,PER,193.506
HKG,ALB,192.281
NLD,IRN,192.14
ZAF,FRA,192.091
THA,GUY,191.966
MKD,KOR,191.695
GRC,SVN,191.543
SLV,HND,191.067
ARE,FRA,190.968
IRL,CAN,190.96
ZAF,BGD,190.694
PAN,COL,190.457
THA,COL,190.256
BRA,KOR,190.202
TWN,QAT,190.146
PAN,ECU,190.124
PHL,FIN,190.04
MYS,FJI,190.028
BEL,JPN,190.026
FRA,MDG,189.702
CZE,BHR,189.599
MUS,ZAF,189.166
ITA,BFA,189.079
GRC,LKA,189.078
HKG,EST,188.853
LKA,ESP,188.685
PRT,AUT,188.588
JPN,GRC,188.549
ZAF,SYC,188.084
BWA,NAM,187.989
TWN,CYP,187.626
CAN,CHL,187.522
KOR,CMR,187.062
DNK,BGD,186.876
IND,BRN,186.67
SAU,LBR,186.652
IDN,AUT,186.334
CHE,IRQ,185.852
NLD,LBY,185.822
KOR,GRD,185.606
DEU,SUR,184.942
BGD,JPN,184.671
ROU,KOR,184.122
CHE,ZMB,183.841
DEU,BLZ,183.3
ITA,TJK,182.958
ARE,BHR,182.258
GBR,ALB,181.948
TUR,ETH,181.927
NLD,PAK,181.712
IDN,TZA,181.612
NOR,LUX,180.696
PRT,BGR,180.343
EGY,ETH,180.0
DNK,KOR,179.508
DNK,SVN,179.452
SGP,IRL,179.357
GBR,SEN,179.306
COL,SUR,179.112
FRA,MDA,178.305
AUS,ESP,178.283
SGP,PYF,177.56
MYS,DOM,177.452
DNK,MAR,177.262
KOR,GAB,177.19
ESP,GTM,177.099
TUR,PER,177.099
SGP,SVK,176.988
FIN,MYS,176.461
FIN,KGZ,176.457
PHL,CRI,176.447
MNG,CAN,176.441
ROU,ALB,176.387
BEL,EGY,176.197
HUN,MKD,176.14
EST,CAN,176.08
ZAF,SEN,176.053
MKD,GBR,175.877
BGD,MDV,175.773
TWN,SRB,174.92
IDN,SUR,174.816
IND,LBR,174.394
CHE,NZL,174.176
HKG,SVK,174.17
MYS,NAM,174.048
LUX,MKD,173.479
ROU,THA,173.301
PRT,ZAF,172.886
BGD,MUS,172.565
KOR,VEN,171.609
PAK,DJI,171.44
AUS,PAN,171.436
CHE,KOR,171.381
KAZ,GEO,170.916
GUY,USA,170.777
TUR,LKA,170.692
BEL,GEO,170.428
LBN,IRQ,170.07
AUS,SLB,170.068
EST,BEL,169.981
CHE,UKR,169.962
KOR,BMU,169.853
DNK,SEN,169.797
HKG,ROU,169.688
GRC,CHE,169.68
NOR,SEN,169.66
MYS,ZAF,169.647
KOR,TGO,169.522
BEL,SRB,169.514
ESP,GNQ,169.493
ESP,UZB,169.199
IDN,CRI,169.105
KOR,CUB,168.883
NLD,TUN,168.841
AUS,NFK,168.747
EGY,SVN,168.601
CHE,EST,168.535
BRA,IND,167.968
IDN,TUR,167.939
BEL,CAN,167.876
HKG,MLT,167.846
SVK,JPN,167.296
TUR,HKG,166.686
CHE,KAZ,166.651
CRI,HND,166.294
UKR,EST,166.109
GRC,MKD,165.963
CHE,ZWE,165.905
USA,MUS,165.772
POL,PAN,165.511
BGR,ARM,165.232
JPN,MUS,165.21
PAN,CAN,165.09
VNM,MUS,165.065
BHR,ARE,165.049
IND,ARG,164.957
KOR,URY,164.92
MAR,CAF,164.789
DNK,MRT,164.532
HUN,ARG,164.506
TGO,GHA,164.451
HKG,CRI,164.419
ARG,CAN,164.229
TUR,URY,164.161
JPN,BFA,164.06
THA,SSD,164.052
CHE,COD,163.659
SWE,AGO,163.468
LTU,TUR,163.327
DNK,JOR,163.269
ISR,JPN,163.249
LVA,GBR,163.11
NER,SVK,162.838
LTU,SVK,162.829
NLD,MRT,162.65
SEN,DEU,162.535
HKG,PER,162.531
SRB,MDV,162.47
HKG,ISL,162.364
ITA,MAC,161.868
TUN,GBR,161.398
PRT,IRL,161.233
BGR,UGA,161.023
VNM,ALB,160.982
ZAF,THA,160.972
TUR,MHL,160.918
USA,TUN,160.888
KOR,MNE,160.799
ZAF,PRT,160.757
PRT,LBN,160.714
CHL,EGY,160.403
ESP,MLT,160.164
SGP,EGY,160.104
ZAF,GIN,160.053
VNM,BIH,160.004
BOL,TUR,160.0
ARE,KGZ,159.886
CZE,PER,159.789
CRI,COL,159.751
USA,PNG,159.346
GBR,BGR,159.333
POL,PAK,159.136
CHE,TZA,159.084
TUR,MNG,158.989
HKG,KEN,158.86
LUX,AZE,158.819
TUR,KOR,158.398
UKR,IRQ,158.313
ESP,LTU,158.23
FRA,GIB,157.957
GBR,TTO,157.704
SVK,BGR,157.362
AUS,IRL,157.172
CRI,NIC,157.1
EGY,RWA,157.042
POL,SEN,156.839
IDN,NOR,156.795
JPN,AZE,156.367
THA,AUT,156.044
DEU,TCD,155.747
LKA,UKR,155.385
JPN,KEN,155.286
TUR,ISL,155.158
VNM,LUX,155.053
KOR,BLR,154.928
PHL,CHL,154.769
QAT,TUR,154.629
POL,KEN,154.321
NLD,GHA,154.234
THA,DJI,154.123
CAN,PER,153.842
KOR,NCL,153.794
ITA,YEM,153.706
IRL,PHL,153.234
FRA,UZB,152.963
BEL,CIV,152.843
GRC,NAM,152.537
CRI,GBR,152.456
PHL,KWT,152.411
LBN,LBR,152.33
KOR,ABW,152.179
TUN,USA,152.084
DEU,GIN,151.821
OMN,LBN,151.807
FRA,RWA,151.409
BGR,BHR,151.224
POL,ZMB,151.211
CHE,PAN,151.21
USA,UGA,151.13
PHL,GTM,151.055
FRA,BRN,150.952
DEU,BDI,150.739
SGP,FJI,150.461
HUN,PRT,150.299
BHS,USA,149.645
GBR,CYP,149.615
IRL,SGP,149.274
PRT,HRV,148.98
EGY,IRQ,148.953
KOR,VGB,148.877
HRV,NOR,148.843
POL,UZB,148.653
GBR,BGD,148.597
MYS,LBY,148.587
GMB,SEN,148.56
IDN,SYC,148.533
RUS,GEO,148.444
ROU,HRV,148.194
GRC,JPN,148.11
GRC,BIH,147.869
SWE,BGR,147.867
GBR,SYC,147.799
BGR,TCD,147.72
KOR,WSM,147.658
PHL,BRN,147.36
DEU,CUW,147.354
RUS,ARG,147.203
NLD,KGZ,147.07
FRA,GNQ,146.994
ROU,IND,146.777
IRL,TUR,146.739
IND,CMR,146.641
ISL,NLD,146.526
BGR,PYF,146.375
NLD,SEN,146.25
ROU,MYS,145.93
HKG,PYF,145.8
CAN,HRV,145.722
SWE,DOM,145.633
THA,FSM,145.514
CHL,QAT,145.333
TWN,SLV,145.314
CAN,NZL,145.309
IND,ECU,145.233
CHN,SYC,145.071
TUN,NOR,145.054
KOR,SUR,145.002
QAT,KOR,145.0
MYS,GEO,144.796
MAR,GIN,144.704
USA,MSR,144.653
USA,MLI,144.545
CAN,ISR,144.544
DEU,CAF,144.485
EGY,UGA,144.231
PAN,HND,143.779
THA,NOR,143.771
KOR,LBR,143.745
SVN,KGZ,143.654
IDN,GUY,143.613
JPN,LUX,143.585
EGY,SYR,143.209
PER,JAM,142.945
SGP,BTN,142.923
ROU,MEX,142.886
LVA,AUS,142.782
THA,OMN,142.329
ISL,TGO,142.153
MYS,GNQ,142.134
DNK,IDN,142.032
JPN,EGY,141.671
BGR,RUS,141.583
MEX,ROU,141.557
AUT,ARM,141.027
BEL,SAU,140.885
TWN,MAC,140.725
THA,UGA,140.662
HKG,JOR,140.364
NZL,AUT,140.042
BEL,LBR,139.976
SRB,CHE,139.633
MMR,THA,139.626
PHL,BGR,139.626
ESP,MWI,139.4
BRA,AGO,139.154
MNE,SWE,139.104
ARE,MAR,139.014
USA,NER,138.947
FRA,TCD,138.905
BLR,MDA,138.505
ARE,CIV,138.487
JOR,USA,138.387
PHL,EGY,138.125
FRA,ARM,138.031
HKG,QAT,137.743
AUS,AUT,137.474
CMR,DEU,137.359
GEO,CZE,137.33
CHN,LCA,137.285
SRB,HRV,137.013
IRL,BHR,136.977
IRN,ARM,136.869
IND,VEN,136.794
USA,BIH,136.611
CAN,ZAF,136.594
AUS,CIV,136.591
SVK,IND,136.057
NLD,CIV,135.992
MYS,PNG,135.853
THA,NGA,135.796
CZE,ISL,135.791
PAK,MOZ,135.662
SVN,MAR,135.54
BEL,IDN,135.302
HRV,CHN,135.199
ISR,GHA,135.0
THA,CZE,134.61
KOR,BIH,134.478
IND,HND,134.456
TWN,TUV,134.328
PRT,MKD,134.289
ZAF,CIV,134.254
AUT,MDA,134.018
KOR,SWZ,133.837
NLD,GMB,133.482
CZE,CIV,133.476
LUX,UKR,133.013
HKG,KWT,132.889
NLD,GIN,132.83
BGR,MAR,132.743
JPN,MMR,132.738
HUN,KAZ,132.725
GBR,URY,132.693
MAR,NOR,132.517
ARE,UGA,132.458
ESP,BFA,132.396
SVK,ISR,132.396
BEL,ARG,132.393
KOR,CYM,132.163
ISR,PER,132.09
ITA,PAN,132.066
NZL,NLD,131.751
SRB,USA,131.608
TUR,ZMB,131.567
EST,KGZ,131.041
NZL,SGP,131.04
PRT,ALB,131.007
ESP,LUX,130.892
LBN,BGR,130.833
ISR,LUX,130.68
CAN,BGD,130.559
BRA,SGP,130.435
SGP,MDV,130.357
CHL,PAN,130.235
JPN,MAR,130.2
CHE,GEO,130.121
FRA,KHM,130.047
EST,ISR,130.0
CHL,FIN,129.837
IND,FIN,129.79
SGP,KWT,129.17
QAT,KWT,129.121
NAM,ZMB,128.965
GRC,LVA,128.801
ISR,EST,128.625
TWN,HND,128.173
JPN,BHR,128.166
LBN,TZA,128.1
FRA,LKA,128.005
TUR,SYC,127.805
SAU,CAN,127.791
SVN,MNE,127.722
ROU,NCL,127.283
ESP,SLV,127.221
PRT,BOL,127.005
ISR,PHL,126.957
IND,DJI,126.927
KEN,COG,126.885
MDA,ROU,126.843
DOM,CRI,126.83
BIH,HRV,126.823
SGP,TZA,126.635
TWN,URY,126.355
NAM,GHA,125.588
NLD,MEX,125.494
HKG,MAR,125.389
TUR,MEX,125.01
ISR,ARE,125.0
AUS,NOR,124.917
VNM,HRV,124.879
SVN,SEN,124.572
VNM,UZB,124.567
IDN,ECU,123.786
ISR,ARG,123.634
FRA,LBY,123.398
ZAF,RWA,123.295
CZE,ZMB,123.284
JPN,RUS,123.171
CHE,ISL,122.745
MEX,IDN,122.285
CHE,HKG,122.221
LBN,BHR,121.972
LUX,THA,121.879
MAR,CMR,121.692
PHL,BOL,121.692
NZL,FRA,121.603
ECU,ARG,121.514
VNM,CIV,121.504
DEU,MAC,121.487
MYS,BIH,121.445
BLR,LVA,121.317
PRT,KGZ,121.274
TUR,SLE,121.209
COL,VGB,121.156
TKM,KGZ,121.049
AUT,PHL,120.956
THA,GIN,120.823
NLD,RUS,120.523
PRK,BRB,120.504
NLD,TGO,120.415
ISR,GEO,120.31
TWN,MUS,120.015
ARE,ARG,119.964
IND,BWA,119.95
GRC,CHN,119.927
GBR,PSE,119.755
THA,CHL,119.722
FRA,ALB,119.592
BEL,PER,119.545
BEL,LVA,119.272
ARE,CAN,119.132
GRC,NGA,119.108
UKR,UZB,119.089
LUX,MAR,119.075
TUN,KEN,118.873
COL,NIC,118.785
HUN,ISL,118.584
HKG,IRQ,118.208
HUN,PER,118.196
NLD,MNE,118.181
PRT,CIV,117.977
ESP,NZL,117.778
ITA,TTO,117.778
BGR,LVA,117.605
CHE,ARG,117.535
ITA,IRN,117.533
PRT,SRB,117.246
GBR,PAK,117.116
SVN,OMN,117.094
TTO,USA,117.01
ROU,OMN,116.814
SVK,IRL,116.622
USA,CMR,116.523
AUT,IRN,116.501
HUN,LBN,116.462
EST,GBR,116.241
IND,UKR,116.062
POL,MLT,115.822
TUR,CAF,115.71
IRL,SVK,115.33
PAK,NGA,115.27
KOR,GMB,115.176
TUR,STP,115.153
SVK,EST,115.139
PRT,PAK,114.887
GEO,AZE,114.882
MYS,PAN,114.747
JPN,LBN,114.721
DEU,MWI,114.512
HKG,BHS,114.353
IDN,QAT,114.255
CZE,OMN,114.201
SAU,TUR,114.032
DEU,SSD,114.023
IND,DOM,113.992
GBR,MKD,113.973
NOR,IRL,113.866
BEL,SEN,113.865
SWE,PAK,113.618
SGP,PRT,113.516
ROU,IDN,113.388
DEU,MNG,113.242
MYS,EST,113.18
USA,FJI,112.756
NOR,BRN,112.64
SWE,LKA,112.132
MOZ,ZAF,111.868
ITA,RWA,111.795
CHL,CZE,111.744
GRC,EST,111.647
JAM,HND,111.526
LUX,PHL,111.507
DNK,CAF,111.483
USA,UZB,111.174
EST,CHE,110.999
CZE,TZA,110.828
MAR,TWN,110.216
TWN,KAZ,110.077
TUR,GNQ,110.013
ITA,BWA,109.976
ZAF,ISR,109.942
MEX,CUB,109.917
MEX,BOL,109.833
HUN,PHL,109.69
FIN,BIH,109.616
SVK,QAT,109.468
HKG,BRB,109.326
SGP,NCL,109.286
KOR,GUM,109.222
DNK,PHL,108.895
DNK,ZAF,108.868
BEL,MAR,108.784
USA,TCD,108.703
THA,VCT,108.589
CHN,KNA,108.556
TUR,BRA,108.297
QAT,EGY,107.628
USA,CIV,107.59
NLD,LBN,107.579
SWE,CIV,107.519
MYS,URY,107.315
EST,ARG,107.283
PHL,GRC,107.249
URY,ARG,107.147
ITA,TGO,107.06
IND,SSD,106.909
HRV,SVK,106.903
SRB,SVN,106.876
LTU,CZE,106.803
LTU,USA,106.524
CAN,PAN,106.339
PRT,UZB,106.329
ARE,MUS,106.316
OMN,KWT,106.092
ROU,PYF,106.044
TUR,MOZ,105.983
NLD,MUS,105.959
SGP,SYC,105.915
BGR,MNE,105.909
HKG,UKR,105.828
MLT,GRC,105.569
MYS,CRI,105.276
TUR,UGA,105.248
SVN,ALB,105.23
FRA,WLF,105.2
IND,TGO,104.887
CZE,RUS,104.807
AUT,PAK,104.745
BRA,TUR,104.376
NOR,QAT,104.342
FRA,CAF,104.338
MAR,CHE,104.13
ESP,PAK,103.906
GRC,MDA,103.692
LKA,JPN,103.495
BEL,BFA,103.447
EST,MLT,103.332
USA,MNE,103.263
POL,GTM,103.251
CAN,BHS,103.19
SWE,MNE,102.925
TUR,PYF,102.924
LTU,GRC,102.905
FRA,TKM,102.828
ESP,GIN,102.256
NOR,CZE,102.256
THA,CHE,102.111
DNK,TCD,101.915
EGY,DEU,101.905
MKD,BEL,101.612
HUN,GHA,101.511
PRT,GNB,101.472
UKR,LVA,101.413
SRB,ROU,101.169
HKG,NAM,101.142
ZAF,EGY,100.969
PHL,SVK,100.862
TWN,ECU,100.73
LVA,DNK,100.272
SVN,PHL,100.267
PRT,IRQ,100.128
VNM,MNE,100.057
PHL,SLV,99.886
CHE,KWT,99.796
ESP,IDN,99.796
NLD,ARM,99.711
DEU,PYF,99.478
SRB,CHN,99.446
DNK,IRQ,99.34
DEU,HND,99.31
BEL,THA,99.276
SGP,KEN,99.163
POL,LBY,99.15
ARE,MOZ,99.045
LKA,MDV,99.017
LBN,SLE,99.006
SVK,TUN,98.989
HRV,TUR,98.908
IND,MDG,98.858
SRB,MAR,98.772
ARE,TWN,98.752
HRV,DNK,98.715
BRA,HUN,98.502
BRA,NOR,98.482
CAN,AUT,98.45
DNK,ISR,98.428
GBR,DJI,98.39
POL,MMR,98.315
BEL,TWN,98.257
SVK,SEN,98.171
ITA,COG,98.154
ZAF,ROU,97.81
MYS,LUX,97.79
AUT,GHA,97.762
CRI,GTM,97.738
ECU,BRA,97.597
USA,COD,97.595
JPN,LTU,97.453
LUX,PRT,97.338
BRA,VNM,97.322
SGP,GUY,97.319
LUX,SEN,97.3
SLE,ZAF,97.271
EGY,FRA,97.104
JPN,SEN,97.071
ESP,CRI,96.844
MAR,FIN,96.759
ROU,BFA,96.629
USA,NPL,96.53
SVN,IRN,96.434
IND,URY,96.318
GBR,CIV,96.12
GBR,TUN,95.929
ZAF,MMR,95.729
GBR,MDV,95.676
BRA,ITA,95.629
HKG,BGR,95.302
USA,IRN,95.084
BRA,MHL,95.044
UKR,SVK,94.756
MYS,LBR,94.714
GRC,PRY,94.597
IND,AZE,94.451
UKR,IRL,94.449
ZAF,NOR,94.442
NLD,VEN,94.054
USA,FSM,94.042
ISL,KOR,94.0
IND,ATG,93.918
CRI,ARG,93.844
SAU,ITA,93.783
HRV,TZA,93.743
SVK,COL,93.637
LTU,ARE,93.181
HKG,TUN,93.167
EGY,OMN,93.081
FRA,HND,92.992
NOR,CAN,92.961
DNK,ARG,92.881
AUT,BHR,92.876
NLD,ARG,92.776
JPN,IRQ,92.656
MAR,AUT,92.57
SVK,UZB,92.532
UKR,HUN,92.235
NOR,IDN,92.179
EGY,POL,92.036
AUT,IDN,92.032
ISR,RWA,92.0
TUR,HRV,92.0
SVK,BIH,91.998
EST,USA,91.559
GRC,NOR,91.449
JPN,MDA,91.449
LVA,NZL,91.411
CZE,TCD,91.365
CHE,GHA,91.342
ESP,TGO,91.332
SWE,GHA,91.316
POL,VEN,91.195
SAU,FRA,91.054
FIN,BGR,91.044
GBR,MWI,91.025
DEU,ZMB,90.878
GBR,LVA,90.692
ROU,HKG,90.643
DEU,MOZ,90.634
IDN,LKA,90.467
CHE,PAK,90.462
BEL,MLT,90.344
ESP,CPV,90.339
EST,CUB,90.182
TUR,AGO,90.178
HKG,DOM,90.137
TUR,ECU,90.058
BEL,MDA,90.034
PHL,SVN,89.962
MEX,SRB,89.887
NAM,AGO,89.8
JPN,GIN,89.795
ALB,USA,89.757
AUS,PER,89.743
UKR,GRC,89.656
MYS,SLV,89.617
CRI,TWN,89.614
LVA,HUN,89.554
EST,FRA,89.47
CHE,LTU,89.466
JPN,VUT,89.287
BEL,CYP,89.234
GRC,ZMB,89.184
DNK,SRB,89.095
GBR,GIB,89.095
CAN,IND,89.057
LTU,HUN,89.033
SGP,NPL,88.922
NLD,CMR,88.894
PRT,PAN,88.75
NZL,HKG,88.632
URY,PRY,88.626
LVA,AUT,88.453
ARG,AUT,88.375
KOR,LUX,88.354
GBR,CRI,88.35
ITA,CRI,88.296
BEL,GAB,88.199
IRL,LTU,88.079
ROU,SWE,88.028
NLD,KEN,88.01
IND,PAK,87.938
BRA,CHE,87.858
ESP,VEN,87.849
AUS,CXR,87.816
ECU,JAM,87.584
BGR,MLI,87.5
BEL,MLI,87.437
SMR,AUT,87.374
SAU,CIV,87.312
SGP,MAC,87.285
LVA,SVN,87.127
CZE,LKA,87.0
MLT,AUS,86.811
BGD,USA,86.766
BHR,USA,86.596
FRA,SPM,86.544
NLD,KWT,86.518
LTU,AUT,86.509
ESP,ISL,86.49
CRI,SLV,86.455
USA,GIN,86.4
CRI,PER,86.22
HKG,SVN,86.12
AUS,THA,86.095
EGY,TZA,86.071
NOR,ZAF,86.01
DNK,SVK,85.966
LVA,CHN,85.856
CAN,QAT,85.772
AUT,COL,85.765
VNM,MDV,85.714
CAN,HND,85.711
PHL,TZA,85.601
ZAF,LBR,85.469
AUS,SVK,85.385
NAM,BWA,85.355
ISR,CHL,85.282
IDN,NGA,85.182
JPN,URY,85.127
LVA,KOR,84.754
TUR,TCD,84.726
MEX,UKR,84.702
CHE,OMN,84.491
FRA,BIH,84.414
ZMB,COD,84.175
ESP,TTO,84.087
PHL,NIC,83.968
TUR,SVK,83.957
SVK,ECU,83.418
FRA,SYC,83.333
ZAF,PNG,83.118
TWN,NPL,83.02
LTU,GEO,82.86
CAN,PRT,82.83
CHL,ECU,82.782
DEU,RWA,82.75
DEU,ERI,82.714
AUS,LKA,82.673
POL,LKA,82.673
SVK,LVA,82.658
HND,IND,82.598
HUN,ARE,82.518
SAU,IND,82.449
IDN,HTI,82.416
CAN,SLV,82.398
AUS,LBN,82.242
CHE,TWN,82.228
TWN,PLW,82.179
NZL,GBR,82.093
LBN,GHA,82.002
CHE,ECU,81.967
FRA,KGZ,81.671
SVN,KEN,81.653
AUS,WSM,81.555
THA,COD,81.537
FIN,PYF,81.359
BEL,NGA,81.268
KGZ,RUS,81.205
TWN,MHL,81.089
USA,MDG,81.014
AUS,CCK,80.995
DEU,MRT,80.677
AUT,UGA,80.666
FIN,TUR,80.622
GBR,LBR,80.57
SVK,TKM,80.562
LUX,CIV,80.438
IRL,BRA,80.424
LKA,BEN,80.417
IRL,SAU,80.275
NOR,SAU,80.22
NLD,CHL,80.164
JPN,VEN,80.143
FIN,GRC,79.992
SGP,SRB,79.966
NLD,COL,79.856
CAN,PNG,79.812
BGR,OMN,79.771
ITA,ZWE,79.664
PER,TTO,79.614
EST,ESP,79.555
NLD,MNG,79.277
KHM,JPN,79.272
EGY,TUN,79.203
LTU,CHE,79.05
KOR,COG,78.948
DNK,SOM,78.86
AUT,AZE,78.798
NLD,SUR,78.792
CHE,BGR,78.767
GBR,DOM,78.306
ARG,COL,78.276
AUT,NGA,78.26
SWE,LBN,78.135
IRL,KOR,78.076
SAU,TGO,77.982
IRN,UZB,77.969
DNK,ETH,77.907
PAK,HKG,77.774
GRC,KEN,77.575
IND,SWE,77.561
NLD,BLM,77.472
BRA,AUS,77.339
IDN,VUT,77.286
KOR,KNA,77.173
HUN,SAU,77.012
AUS,SAU,76.971
TUR,MDV,76.953
CAN,BRA,76.893
IDN,UKR,76.766
DNK,KAZ,76.737
FRA,VEN,76.555
KOR,BGD,76.496
IND,FJI,76.493
EST,PRT,76.352
IDN,BHR,76.101
HKG,MDV,75.948
NLD,PER,75.924
CHN,BMU,75.886
NLD,ETH,75.803
LVA,GEO,75.742
FIN,IND,75.655
UZB,TUR,75.498
CIV,BFA,75.366
HKG,LBY,75.363
SLV,PAN,75.354
DEU,NER,75.224
SVN,MUS,75.196
LVA,TUR,75.13
THA,GHA,75.087
NOR,AGO,75.027
BRA,SLV,74.788
AUS,PYF,74.726
ITA,MOZ,74.697
POL,NGA,74.681
KOR,TJK,74.596
FRA,SLE,74.571
PAN,SLV,74.563
BGR,LUX,74.54
ESP,ETH,74.494
PAN,PER,74.279
CHE,GRC,74.267
HRV,BEL,74.224
PHL,ARE,74.178
NOR,COG,74.16
AUS,TON,74.145
MYS,ARM,74.11
NLD,LBR,74.106
BFA,MLI,73.829
NZL,BRA,73.808
KEN,SOM,73.787
LBR,TUR,73.738
MYS,MWI,73.714
FRA,DOM,73.66
CHE,BWA,73.588
CZE,MUS,73.578
