# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = critical_minerals; HS6 codes (44): 250410,250490,280461,280469,280511,280512,280519,280530,280540,282520,282530,282540,282560,282580,284161,284169,284180,284190,284410,284420,284430,284440,284450,284610,284690,380110,380120,380130,380190,811212,811213,811219,811221,811222,811229,811251,811252,811259,811292,811299,850511,850519,850520,850590
exporter_iso3,importer_iso3,value_kusd
ITA,SEN,35.939
AGO,COG,35.736
TWN,LUX,35.735
SWE,UKR,35.644
LUX,USA,35.621
GTM,HND,35.599
LUX,SAU,35.443
IND,MDG,35.437
IRL,HUN,35.401
IDN,RUS,35.342
ISR,KAZ,35.301
ARG,IND,35.274
CZE,NZL,35.222
PHL,ARG,35.221
ESP,URY,35.22
ZMB,CIV,35.199
CHE,UKR,35.171
SGP,RUS,35.076
LTU,AUS,34.999
ISR,DNK,34.956
FRA,AZE,34.935
NLD,MMR,34.924
AUT,URY,34.923
ITA,URY,34.921
TWN,KAZ,34.908
THA,ROU,34.891
GRC,POL,34.85
ARE,SGP,34.777
KOR,CRI,34.76
ITA,LBN,34.756
PHL,MDV,34.73
KAZ,JPN,34.58
CHN,MHL,34.502
POL,ISL,34.426
AUT,GTM,34.413
BGR,ALB,34.335
BEL,TZA,34.29
AUT,SLV,34.281
NAM,GBR,34.269
DEU,NIC,34.258
GTM,DOM,34.248
CHN,BRN,34.246
MEX,AUT,34.225
LUX,GBR,34.141
SVK,AUS,34.133
IND,ZWE,34.073
MOZ,UKR,34.035
NAM,COG,33.905
ESP,PAN,33.897
DOM,HTI,33.872
ITA,ISL,33.847
TWN,GRC,33.747
HUN,ISR,33.707
IND,TGO,33.554
HKG,ZAF,33.552
MDG,IDN,33.547
SGP,KHM,33.511
HRV,SGP,33.499
SGP,AUT,33.416
SGP,ITA,33.371
CHE,KEN,33.309
CAN,URY,33.282
BRA,DOM,33.246
GRC,MKD,33.218
CHN,YEM,33.207
DNK,AFG,33.146
HKG,EST,33.104
AUT,KAZ,33.066
FRA,MDG,33.063
KOR,NZL,33.055
AUS,OMN,32.996
BGR,MEX,32.946
HKG,ITA,32.906
PAK,MYS,32.891
IND,SLE,32.86
KOR,BRN,32.847
BGR,GBR,32.811
AZE,CZE,32.64
LVA,KOR,32.577
DZA,THA,32.569
RUS,KWT,32.327
POL,QAT,32.298
ESP,CPV,32.225
MEX,MAR,32.173
EST,RUS,32.055
MYS,IRL,31.989
LVA,CAN,31.955
SVK,BHR,31.954
CRI,ECU,31.947
LUX,DNK,31.92
NLD,LKA,31.894
BGD,ESP,31.858
ESP,GNQ,31.778
NLD,BES,31.768
SVN,LUX,31.721
AUT,MAR,31.648
SVN,IRL,31.615
MNP,TWN,31.557
KGZ,UZB,31.436
SRB,ROU,31.434
DNK,NZL,31.425
TUR,KEN,31.38
ZAF,PAK,31.358
NZL,FRA,31.34
FRA,GIN,31.22
GRC,TUR,31.219
LUX,JPN,31.16
THA,KWT,31.131
ROU,ZAF,31.124
ITA,UZB,31.107
DNK,IDN,31.092
IDN,NGA,31.087
DNK,MYS,30.794
DNK,AGO,30.759
GBR,BRB,30.756
AUS,ARG,30.74
BEL,MAR,30.739
CHE,VEN,30.725
HKG,NZL,30.7
LUX,CZE,30.649
FRA,TTO,30.524
ZAF,CMR,30.467
DZA,MYS,30.445
MYS,TUR,30.38
GBR,TZA,30.367
HUN,COL,30.332
ZAF,IRL,30.305
CHN,GUY,30.291
JPN,LBR,30.291
ITA,KEN,30.139
FRA,PNG,30.115
TUR,NGA,30.098
HKG,CYP,30.05
SGP,JOR,30.042
GBR,LBN,30.032
KAZ,MYS,30.016
HUN,PAK,29.962
ROU,UKR,29.938
AUT,MWI,29.805
ITA,AZE,29.796
ARG,USA,29.763
CAN,QAT,29.708
IRL,SWE,29.692
SGP,IRL,29.686
IDN,ARE,29.621
NOR,CHL,29.597
TUN,USA,29.585
HKG,AUS,29.584
SRB,KAZ,29.579
IND,DJI,29.499
PHL,FIN,29.498
ITA,LVA,29.452
GRC,HUN,29.442
LTU,CAN,29.428
NLD,JAM,29.387
NOR,MKD,29.362
EGY,TZA,29.309
NZL,ESP,29.273
SAU,TUR,29.198
ARE,NGA,29.178
HKG,SRB,29.158
IND,ETH,29.151
ZAF,RUS,28.996
JPN,KEN,28.974
SLV,DOM,28.792
SGP,POL,28.716
POL,ISR,28.711
TUR,MDA,28.705
BEL,JOR,28.692
CAN,SVN,28.678
HKG,PAK,28.629
USA,SYC,28.531
JPN,BHS,28.527
IND,SVN,28.489
AUT,GEO,28.399
SYC,MUS,28.219
AUT,CHL,28.209
BEL,DOM,28.18
FIN,COL,28.103
IND,SRB,28.081
NZL,HND,27.987
AUS,MAC,27.98
FRA,KWT,27.902
IDN,HND,27.787
UKR,BGR,27.747
POL,MDA,27.7
NLD,ALB,27.656
BIH,JPN,27.655
ITA,PSE,27.576
ZAF,HKG,27.488
BEL,BIH,27.434
HUN,UZB,27.381
GUY,NOR,27.333
ARM,CUW,27.294
ESP,MRT,27.281
DEU,BEN,27.169
SWE,GHA,27.159
MEX,KWT,27.144
TUR,LTU,27.138
EST,TUR,27.075
FRA,MUS,27.069
BRA,CRI,27.048
NLD,DZA,27.019
JOR,ISR,27.0
HUN,KGZ,26.993
NOR,GHA,26.984
NLD,UZB,26.897
IDN,NIC,26.844
JOR,NLD,26.843
PRT,HUN,26.813
IND,SLV,26.807
DNK,EGY,26.791
USA,MDG,26.791
DOM,CAN,26.773
DEU,TCA,26.73
UKR,PAK,26.59
USA,BIH,26.561
EGY,ZAF,26.527
ESP,GHA,26.512
IRL,LUX,26.483
ITA,OMN,26.449
MOZ,CAN,26.447
TWN,ISL,26.445
CAN,KAZ,26.421
BEL,UKR,26.415
AUT,EST,26.318
IND,FIN,26.275
IRL,ARE,26.25
NLD,PAN,26.227
USA,MLI,26.178
GBR,SYC,26.175
ZAF,MUS,26.09
ARM,NLD,26.05
LTU,KOR,25.996
IRN,GEO,25.892
SVK,KAZ,25.884
VNM,BRN,25.881
FIN,CIV,25.872
NAM,ZAF,25.866
MUS,MDG,25.857
FIN,IRQ,25.803
MEX,PAN,25.784
THA,AUT,25.738
DNK,CRI,25.688
TUR,ISR,25.656
IND,MLI,25.568
FIN,OMN,25.469
LTU,ARE,25.389
NLD,SLV,25.385
CHE,TUN,25.361
THA,MDV,25.315
USA,MOZ,25.212
CZE,CIV,25.201
GRC,AUS,25.175
ISR,CRI,25.062
SVK,SGP,25.045
VEN,ECU,25.039
MEX,QAT,25.024
TWN,DOM,24.984
BEL,KAZ,24.933
SGP,HRV,24.933
ISL,DNK,24.891
SRB,MKD,24.866
NZL,ZAF,24.861
ITA,JOR,24.782
NOR,MAR,24.744
AUS,BFA,24.683
NLD,MRT,24.675
NLD,CUW,24.652
CHE,PER,24.637
USA,MRT,24.615
EST,MAR,24.476
PER,CAN,24.452
POL,KEN,24.434
VNM,SVK,24.398
SVK,SAU,24.179
NZL,AUT,24.15
ISR,ROU,24.08
TWN,MLT,24.073
NAM,AUT,23.984
IRL,TUR,23.96
LBN,DEU,23.942
DEU,MLI,23.939
NLD,HND,23.886
IRL,SAU,23.879
CAN,ARE,23.861
CHL,ITA,23.784
ITA,PAN,23.723
SYC,EST,23.62
TWN,ARG,23.61
GUY,USA,23.608
IDN,BHR,23.607
BGR,NLD,23.6
SWE,SVN,23.573
USA,MDA,23.571
THA,IRN,23.549
CHN,BDI,23.479
IDN,BEL,23.433
LTU,HUN,23.419
SVK,MEX,23.414
IRL,ISR,23.392
IRL,CAN,23.328
AUT,DOM,23.323
AUT,ARM,23.249
KOR,BHR,23.2
LUX,NZL,23.0
CHL,PRY,22.927
NZL,SGP,22.912
HKG,DOM,22.897
BEL,QAT,22.876
USA,ARM,22.872
GBR,LUX,22.792
ESP,JOR,22.791
TUR,CMR,22.692
CZE,PHL,22.658
IND,NZL,22.618
ISR,EGY,22.587
IND,BLR,22.577
IND,HND,22.576
DEU,MNE,22.52
SVN,UKR,22.493
HRV,GRC,22.477
LTU,UKR,22.47
NZL,WSM,22.415
ITA,KGZ,22.337
PRT,GBR,22.332
GUY,SGP,22.323
COL,DOM,22.297
CZE,ECU,22.238
CZE,SEN,22.209
TUR,GHA,22.206
MYS,MKD,22.19
GEO,DEU,22.179
EST,SVN,22.175
ITA,HND,22.139
IND,SEN,22.134
MAR,DEU,22.081
CHN,MRT,22.041
MYS,SVK,22.011
BRA,CYP,22.003
AGO,GBR,21.996
SVK,ISR,21.86
NLD,SEN,21.847
ITA,MDG,21.824
NLD,MWI,21.795
CZE,LKA,21.682
AUT,NGA,21.671
EST,TWN,21.65
HRV,BRA,21.634
BHR,SDN,21.619
ARE,POL,21.607
TUR,ARM,21.562
NLD,COD,21.559
HRV,KOR,21.537
TUR,TCD,21.527
POL,ARM,21.485
BEL,SEN,21.475
TWN,BGD,21.464
SVN,ARE,21.418
MEX,BLZ,21.395
AUT,ALB,21.349
DNK,GTM,21.326
EST,HKG,21.25
CZE,CHL,21.232
FIN,BHR,21.183
BRA,FIN,21.145
AUS,ZMB,21.09
HKG,GRC,21.049
TUR,ARG,21.027
MYS,COL,21.02
PRT,BEL,21.019
LUX,ISL,20.994
TWN,LVA,20.929
HUN,NOR,20.925
TUR,HND,20.92
SVK,ARM,20.889
CZE,IRQ,20.835
CHN,SUR,20.822
CHE,AGO,20.808
IND,YEM,20.788
ROU,BRA,20.784
NLD,GRL,20.715
MDG,SRB,20.712
GRC,DEU,20.707
TWN,PER,20.698
SWE,KAZ,20.613
CHN,BFA,20.607
AUT,EGY,20.593
NLD,ABW,20.588
LVA,CHE,20.552
MYS,ARG,20.511
ROU,IND,20.502
CAN,LBN,20.5
KGZ,KAZ,20.472
UKR,FIN,20.436
MAR,CAN,20.42
AUS,MEX,20.38
BRA,TKM,20.38
HKG,LKA,20.354
UKR,ARE,20.254
PRT,CPV,20.124
CHN,BTN,20.1
CHE,MDA,20.069
DOM,COL,20.054
BGR,KAZ,20.03
SVK,HKG,20.004
IND,BRN,20.001
POL,CHL,19.997
VNM,HND,19.985
BEL,BGD,19.938
CHN,SWZ,19.929
BEL,GNQ,19.917
DNK,PER,19.865
BGR,KWT,19.854
SVN,NOR,19.836
JPN,MNG,19.819
IND,LVA,19.81
UKR,GEO,19.789
ESP,SYC,19.741
LUX,AUT,19.727
BEL,EST,19.705
ROU,IDN,19.697
IDN,MEX,19.658
NLD,SUR,19.63
USA,CUB,19.6
ARE,PHL,19.585
RUS,TUN,19.581
IDN,ITA,19.578
RUS,PAK,19.544
SVK,MYS,19.522
BRA,TZA,19.495
MEX,FIN,19.414
ISR,IRL,19.41
VNM,CIV,19.389
SWE,HRV,19.376
ROU,MAR,19.357
BEL,LBN,19.3
LVA,SGP,19.293
CHE,NGA,19.28
CZE,UZB,19.264
IND,PRY,19.242
DNK,CIV,19.239
TWN,GTM,19.228
MDG,SWE,19.225
BGR,AUS,19.204
SWE,KWT,19.167
CHL,NZL,19.165
CZE,BIH,19.103
MOZ,CZE,18.982
GBR,MOZ,18.977
AUS,VNM,18.957
HKG,LBN,18.938
ZAF,SAU,18.871
MEX,NOR,18.867
GBR,TTO,18.851
KAZ,ARE,18.85
HKG,MLT,18.827
NZL,PNG,18.822
BGR,JPN,18.787
SGP,CZE,18.787
HKG,FIN,18.751
UKR,ITA,18.694
IRL,BRA,18.671
SWE,IRQ,18.642
NAM,DEU,18.628
SWE,EGY,18.575
NZL,CHE,18.556
GBR,ZMB,18.529
IND,MWI,18.523
CHE,TZA,18.477
CZE,MNG,18.465
DEU,DJI,18.438
PRT,KWT,18.423
HUN,LVA,18.401
LVA,NOR,18.401
POL,LUX,18.378
AUT,COL,18.366
ECU,CHL,18.317
JPN,MHL,18.287
GHA,DEU,18.277
GBR,LVA,18.238
GBR,MUS,18.217
CHE,LBY,18.184
DEU,VGB,18.17
USA,SWZ,18.067
BGR,MNG,18.049
IND,AZE,18.037
PER,PAN,18.037
POL,BOL,17.994
MEX,BHR,17.993
MAR,ESP,17.943
FRA,CRI,17.88
CAN,KWT,17.857
NLD,TKM,17.829
HND,SVK,17.79
USA,PLW,17.765
SGP,FJI,17.761
KHM,JPN,17.745
ROU,KWT,17.731
NLD,KHM,17.684
NZL,PAN,17.673
NOR,NAM,17.611
BEL,CMR,17.575
MDG,FRA,17.553
CHE,NZL,17.517
AFG,CHE,17.51
CHE,UZB,17.481
CHE,ETH,17.464
IDN,SLV,17.462
NLD,CPV,17.458
DNK,OMN,17.453
IRN,AZE,17.387
PRT,BGR,17.367
FRA,SPM,17.363
BEL,AGO,17.351
LUX,TUR,17.331
GRC,SVN,17.287
CZE,MDA,17.28
KHM,LAO,17.216
IND,SOM,17.206
JPN,TUN,17.176
DEU,SSD,17.165
PRT,FIN,17.11
ESP,VEN,17.022
LUX,CAN,17.006
SGP,NPL,16.994
FIN,SRB,16.993
FRA,HND,16.983
UZB,ARG,16.974
NZL,ROU,16.952
SVK,ECU,16.896
ISR,UKR,16.883
SRB,ALB,16.875
GRC,SWE,16.87
HKG,PRT,16.868
GRC,BIH,16.785
HUN,DZA,16.774
PAK,CHN,16.693
AUT,IRN,16.63
GRC,SVK,16.573
GBR,CRI,16.518
TTO,GUY,16.493
LUX,IND,16.49
HKG,BMU,16.488
SVK,IDN,16.457
LTU,TWN,16.449
SRB,CYP,16.441
THA,SLV,16.409
HKG,ROU,16.377
SGP,LKA,16.375
ESP,SEN,16.365
ARG,CRI,16.325
DEU,GUY,16.32
SAU,OMN,16.318
IRL,KWT,16.308
DOM,SAU,16.289
IRL,PER,16.279
SVN,ISR,16.277
FRA,ARM,16.27
NOR,MEX,16.268
USA,FJI,16.249
TZA,DEU,16.213
JPN,IRQ,16.193
MUS,CHN,16.191
PAK,CAN,16.173
UKR,FRA,16.161
DNK,MRT,16.125
IND,BFA,16.113
GBR,PAN,16.102
DEU,GIB,16.018
ROU,NZL,16.004
ISR,RUS,16.0
GTM,PER,15.988
ITA,BOL,15.986
ITA,BRN,15.946
IND,CHL,15.915
BRA,DNK,15.887
BGR,KGZ,15.886
ROU,KGZ,15.872
BRA,SRB,15.851
COL,GTM,15.828
AUT,PSE,15.82
CZE,MNE,15.731
SVN,DNK,15.72
LVA,ECU,15.711
GBR,GIB,15.686
ALB,ITA,15.68
SVN,SWE,15.67
BGR,MAR,15.656
SLE,SEN,15.654
JPN,NIC,15.653
AUS,BRN,15.634
EGY,DEU,15.551
GBR,BMU,15.537
AUS,TLS,15.534
ARM,EST,15.525
ITA,KHM,15.51
BLR,KAZ,15.507
USA,DJI,15.5
JPN,IRN,15.499
CRI,CAN,15.44
DNK,DZA,15.434
GRC,LBR,15.409
BRA,BGR,15.387
USA,CYP,15.371
CHE,ECU,15.361
SVK,QAT,15.345
ESP,NZL,15.34
KOR,LBY,15.327
CHE,ARM,15.322
IND,GMB,15.316
PHL,SAU,15.307
HRV,ISR,15.295
HKG,PER,15.253
ARE,UKR,15.229
CIV,GAB,15.216
FRA,NIC,15.2
MLT,USA,15.18
CYP,KOR,15.15
NAM,BGR,15.146
FRA,BRB,15.144
SLV,COL,15.141
PAN,ECU,15.096
USA,BFA,15.081
USA,BLR,15.062
NZL,IND,15.048
CYP,ARE,15.039
PRT,POL,15.039
MYS,SRB,15.023
UKR,BIH,15.023
SVN,ZAF,15.021
THA,SAU,15.012
VNM,POL,14.998
TUR,SEN,14.989
TWN,JOR,14.984
OMN,PAK,14.956
FRA,URY,14.934
CZE,KEN,14.915
MEX,NGA,14.911
GBR,ARM,14.905
EST,SAU,14.878
GBR,TKM,14.848
NAM,ESP,14.839
FIN,GHA,14.834
CHE,GTM,14.802
ROU,HRV,14.801
ARM,FRA,14.756
CHE,CRI,14.734
GBR,GRD,14.729
SGP,MEX,14.692
CZE,ISL,14.689
ESP,LVA,14.68
CHN,PNG,14.668
ITA,NIC,14.645
THA,ITA,14.616
EST,IRL,14.6
HKG,ECU,14.591
LTU,TUR,14.539
SEN,AUS,14.527
CIV,ARE,14.52
ALB,TUR,14.49
GRC,SRB,14.484
TUR,ETH,14.478
DNK,BGR,14.453
GRC,GBR,14.403
AGO,SVN,14.4
SAU,IRQ,14.4
ITA,AGO,14.385
KEN,MOZ,14.384
FRA,LKA,14.356
SRB,DNK,14.319
SAU,NLD,14.257
GTM,NZL,14.218
VGB,HUN,14.214
NLD,NAM,14.174
USA,MLT,14.162
MAR,CIV,14.127
ITA,LKA,14.125
CYP,TUR,14.122
SVK,THA,14.088
PAK,OMN,14.083
HRV,NLD,14.067
KAZ,KGZ,14.051
GIN,CHN,14.04
NLD,NCL,14.032
ROU,GRC,14.031
MYS,CIV,14.021
LVA,UKR,14.017
CYP,USA,13.995
GEO,TUR,13.984
DNK,PAN,13.977
KOR,BGD,13.972
SAU,COD,13.969
ITA,TJK,13.943
DEU,CUB,13.94
CHE,KGZ,13.932
CHE,LVA,13.928
JPN,PAN,13.901
VNM,MLT,13.879
ESP,NIC,13.876
BGR,THA,13.858
ESP,BIH,13.855
SVN,LTU,13.848
TUR,YEM,13.847
BRA,GTM,13.831
CYP,TGO,13.806
IND,GUY,13.803
TWN,PAN,13.803
DNK,BHR,13.777
CHE,KWT,13.714
IDN,BOL,13.71
KOR,LKA,13.705
MEX,TZA,13.704
TWN,EST,13.672
ARE,GRC,13.649
LTU,BGR,13.647
GUY,ESP,13.62
CZE,BHR,13.584
ARE,SYC,13.571
PHL,IRL,13.568
TWN,TUN,13.557
VNM,TUR,13.535
ROU,KAZ,13.5
TUR,GAB,13.49
FRA,NGA,13.489
NLD,UGA,13.489
SVK,PER,13.481
CHE,LUX,13.479
KOR,UGA,13.459
BEL,IRN,13.446
CZE,ETH,13.439
MDG,MUS,13.381
BEL,KWT,13.367
NLD,MNE,13.362
AUT,MKD,13.331
TWN,CRI,13.321
IDN,FIN,13.29
ZAF,ERI,13.288
BGR,ZAF,13.281
NLD,SXM,13.274
FRA,KGZ,13.251
MEX,PRY,13.171
HKG,POL,13.162
TWN,BMU,13.15
ZAF,FJI,13.131
IND,BDI,13.125
HRV,BEL,13.115
BGR,HUN,13.105
POL,TZA,13.079
NPL,JPN,13.068
AUT,ISL,13.065
JPN,MLT,13.047
DEU,BLZ,13.031
GTM,BLZ,13.0
ROU,UZB,12.977
PRT,CAN,12.958
SAU,AUS,12.958
POL,GTM,12.939
FRA,TCD,12.928
PHL,ZAF,12.924
BOL,GBR,12.923
LUX,ROU,12.894
TUR,VNM,12.83
FRA,GUM,12.825
GBR,LCA,12.821
SVN,ALB,12.811
SVN,MDA,12.805
ZAF,BRN,12.805
SGP,TGO,12.785
SVN,GRC,12.757
ZAF,GIN,12.755
SRB,KGZ,12.71
NLD,MDV,12.702
BIH,CHE,12.661
KOR,KGZ,12.637
DEU,BRN,12.636
DNK,BRN,12.599
IND,UZB,12.592
POL,MLT,12.575
BIH,BEL,12.566
ITA,MOZ,12.514
URY,PER,12.506
SGP,DNK,12.5
JPN,DOM,12.492
IND,SDN,12.455
USA,PYF,12.433
TUR,DOM,12.426
ARE,NAM,12.395
GBR,FLK,12.381
HKG,SAU,12.373
GBR,GEO,12.348
LTU,KGZ,12.346
LUX,MEX,12.34
GRC,BEL,12.297
CHN,SYC,12.277
GRC,KAZ,12.271
ABW,SAU,12.266
LUX,ARG,12.255
DEU,BFA,12.252
IND,GIN,12.246
JPN,YEM,12.242
HND,SLV,12.169
FSM,TWN,12.149
GBR,ETH,12.142
TUN,DEU,12.133
FIN,URY,12.122
GBR,GHA,12.081
CHN,PYF,12.057
AUT,BGD,12.019
LTU,ESP,11.98
CHN,RWA,11.951
FRA,BOL,11.916
SVN,CAN,11.913
LUX,QAT,11.906
BGR,SAU,11.894
DEU,PYF,11.868
EST,PRT,11.868
USA,LAO,11.86
CRI,NLD,11.827
FIN,ECU,11.811
IRL,SVN,11.796
LUX,IRL,11.792
FIN,SEN,11.772
NLD,RWA,11.767
THA,CHL,11.754
PAK,DEU,11.744
NZL,GTM,11.734
CIV,COG,11.731
SVK,LTU,11.712
IRL,HRV,11.702
EST,SWE,11.662
ESP,KWT,11.619
PRT,BRA,11.61
ALB,MKD,11.605
ITA,SWZ,11.605
PER,GTM,11.587
IND,NAM,11.574
MAR,ITA,11.569
CHE,CMR,11.531
DNK,KAZ,11.528
SWE,NZL,11.504
USA,MNG,11.504
IDN,PAK,11.491
DEU,TKM,11.488
DOM,GBR,11.487
DNK,BFA,11.48
ESP,PRY,11.479
BRN,VNM,11.473
CHN,TLS,11.454
ITA,MUS,11.437
IND,MUS,11.436
LTU,HRV,11.436
BEL,MOZ,11.421
SGP,MUS,11.405
FRA,CAF,11.396
ITA,PRY,11.394
BRA,NIC,11.393
RUS,CIV,11.392
SGP,NAM,11.378
EST,BEL,11.377
ECU,MYS,11.37
PRT,TUN,11.359
IRL,ARG,11.336
GUY,MEX,11.334
BIH,TUR,11.293
JPN,AGO,11.265
GBR,COD,11.25
ZAF,ITA,11.24
DNK,NGA,11.216
GRC,LVA,11.19
TUN,MAR,11.187
BEL,COG,11.185
FIN,COD,11.185
JPN,AZE,11.176
SWE,GTM,11.161
MKD,BGR,11.147
DEU,ZWE,11.141
ZAF,CZE,11.121
SWE,COL,11.119
THA,TUN,11.046
KOR,QAT,11.032
BRN,SGP,11.023
ARE,SEN,11.016
IRL,DZA,11.015
LVA,HUN,11.013
THA,QAT,11.002
MEX,ISR,11.0
DEU,PSE,10.998
CHN,PSE,10.965
GTM,CRI,10.961
LVA,SVN,10.948
KOR,KHM,10.932
FIN,ZMB,10.931
JPN,MDV,10.93
KAZ,DOM,10.922
GEO,CIV,10.92
CAN,MOZ,10.903
ARE,AZE,10.885
POL,DZA,10.879
HRV,CHE,10.876
TWN,FJI,10.873
MMR,USA,10.857
SVN,AUS,10.823
GRC,USA,10.815
DNK,TUN,10.808
BEL,BWA,10.807
NLD,GMB,10.797
ARE,NOR,10.794
DNK,UGA,10.776
CRI,BGR,10.768
IRL,AUT,10.727
BGR,KEN,10.724
CHN,BMU,10.717
JPN,BOL,10.685
ROU,HKG,10.684
IND,GAB,10.65
BDI,IND,10.649
LVA,FRA,10.634
NOR,TUN,10.622
MEX,URY,10.604
USA,ALB,10.601
SWE,COG,10.598
EGY,TUR,10.591
ITA,COD,10.588
IDN,NOR,10.587
HUN,NZL,10.585
LKA,CZE,10.561
PLW,TWN,10.561
USA,KGZ,10.555
MKD,ITA,10.51
CIV,GHA,10.505
IND,KAZ,10.475
BGR,NOR,10.468
GBR,JOR,10.464
BIH,ARG,10.445
IDN,ECU,10.439
ARG,COL,10.436
SWE,ZMB,10.396
DNK,NIC,10.384
VNM,COL,10.358
ARE,GMB,10.348
MOZ,BRA,10.345
SVK,ARE,10.309
COL,NLD,10.291
IDN,SWE,10.265
LUX,IDN,10.255
HKG,COL,10.252
UKR,MKD,10.234
HKG,TUN,10.232
LTU,NOR,10.23
EST,MYS,10.227
BEL,PAN,10.208
JPN,MAC,10.175
ESP,MOZ,10.162
BEL,AZE,10.161
CYP,HUN,10.149
IND,BIH,10.143
CAN,VEN,10.12
DNK,COL,10.106
CHN,SSD,10.072
DNK,ECU,10.051
NLD,ETH,10.048
GRC,CZE,10.047
CAN,CUB,10.044
MDG,THA,10.043
HRV,ALB,10.02
CHE,DOM,10.007
SWE,AZE,9.959
DEU,RWA,9.947
RUS,BIH,9.944
DOM,AUS,9.94
CZE,GEO,9.935
IND,PRT,9.917
LTU,IND,9.915
CHL,KEN,9.893
LKA,PHL,9.889
SWE,NGA,9.886
FIN,GTM,9.872
EST,KGZ,9.868
DEU,KHM,9.843
SWE,BGR,9.835
PER,MYS,9.823
NLD,KGZ,9.816
THA,NOR,9.746
KOR,CHL,9.733
THA,ECU,9.703
CMR,AUT,9.697
CAN,EST,9.658
IRL,GRC,9.622
CHN,ATG,9.612
SEN,GMB,9.603
DNK,BIH,9.6
SWE,DOM,9.591
RUS,SAU,9.568
DEU,SUR,9.563
AUT,NZL,9.551
LTU,ROU,9.541
PRT,ROU,9.534
NOR,MLT,9.528
BEL,KEN,9.521
BEL,BFA,9.503
AUT,MLT,9.478
MKD,POL,9.466
TWN,MAR,9.434
THA,GTM,9.433
CZE,NGA,9.419
BGR,ARE,9.406
IDN,FJI,9.403
ESP,SLV,9.37
LVA,IND,9.368
USA,MWI,9.362
ARM,BLR,9.346
CHE,MDG,9.333
MDG,PAK,9.326
JPN,GRC,9.305
THA,ARG,9.29
ZAF,LKA,9.284
ESP,GUY,9.241
SVN,EST,9.228
BGR,LTU,9.224
KGZ,KOR,9.214
KOR,KWT,9.19
IRL,VNM,9.17
NOR,PAN,9.165
LTU,SGP,9.12
TUR,PSE,9.109
BIH,MNE,9.097
ITA,IRQ,9.081
BEL,RWA,9.064
LKA,PAK,9.059
BHR,QAT,9.03
GRC,NLD,9.026
GRC,CHN,9.017
SRB,NLD,8.975
ASM,TWN,8.972
DOM,SGP,8.96
USA,MAC,8.952
THA,PRT,8.93
GRC,CAN,8.924
JPN,ARM,8.9
TUR,AGO,8.898
ESP,HND,8.894
CAN,ECU,8.878
FIN,MOZ,8.858
TUR,LVA,8.855
GRC,MLT,8.848
BRA,SLV,8.845
SVK,UZB,8.82
JPN,ISL,8.809
FIN,PAN,8.808
NGA,NER,8.8
PRT,CIV,8.784
BEL,LBR,8.783
SWE,ECU,8.776
PAN,DOM,8.766
NOR,COL,8.737
FRA,MDA,8.727
FIN,MAR,8.725
VNM,GTM,8.712
GRC,HRV,8.701
POL,AZE,8.7
ESP,KEN,8.696
FIN,HND,8.688
NLD,URY,8.685
HKG,HND,8.684
NLD,BHS,8.674
ARE,LKA,8.666
JPN,CIV,8.652
NLD,SPM,8.646
MUS,SYC,8.611
TUR,KHM,8.599
ARE,ECU,8.576
BEL,BDI,8.563
THA,KAZ,8.558
CZE,CRI,8.534
LTU,SAU,8.529
NLD,BFA,8.512
BGR,MDA,8.492
AUS,GEO,8.479
CAN,CAF,8.461
FIN,KWT,8.457
HRV,UKR,8.444
NLD,BWA,8.44
CYP,CHN,8.414
DOM,CHN,8.41
IND,BOL,8.394
GBR,BOL,8.393
KAZ,MDA,8.387
MKD,ALB,8.379
VNM,MAR,8.376
ESP,TZA,8.374
SWE,KEN,8.366
BEL,GIN,8.361
AUT,IRQ,8.358
MAC,CAN,8.349
NAM,GAB,8.333
BGR,GEO,8.33
KOR,IRN,8.32
AFG,CAN,8.318
GEO,GBR,8.314
COL,SLV,8.306
PRT,MLT,8.291
TUR,SSD,8.289
LUX,SWE,8.288
AUT,CUB,8.287
HRV,CAN,8.265
MYS,QAT,8.265
KOR,IRQ,8.256
POL,UZB,8.256
MMR,FRA,8.244
ESP,MDA,8.225
JPN,BIH,8.221
DEU,MDV,8.215
JPN,MUS,8.205
CYP,GHA,8.169
KWT,SAU,8.161
LTU,HKG,8.138
TZA,AGO,8.129
FIN,MUS,8.12
IRL,LTU,8.12
VNM,AUT,8.11
GBR,URY,8.101
BGD,JPN,8.1
LTU,CHE,8.093
IND,ISL,8.092
KWT,USA,8.087
THA,RUS,8.071
NLD,LCA,8.064
BRA,GUY,8.042
BEL,LKA,8.029
TTO,USA,8.029
KEN,TZA,8.01
SWE,URY,8.0
ROU,BRN,7.997
CMR,ITA,7.992
LVA,BEL,7.988
JPN,MDG,7.982
LUX,FIN,7.972
SGP,ETH,7.97
BEL,MLT,7.966
SGP,LUX,7.958
